tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
27830438,spotify/helios,false,,,java,,dano/agent-refactor,1,dcd3560933cb1e8d7f34e3ca82db4af572f37361,build_found,42b38de68e1a7311b688cd7e11f441c02c16236e,27793381,2014-06-06T11:54:20,10,dcd3560933cb1e8d7f34e3ca82db4af572f37361#42b5e2500bf0e3a19eae1c68160199c643d0ca82,2,dcd3560933cb1e8d7f34e3ca82db4af572f37361,,dcd3560933cb1e8d7f34e3ca82db4af572f37361,,0,,1419,678,1,4,15,0,0,20,0,0,8,15720,388.104325699746,11.1323155216285,33.587786259542,true,,2014-06-18T03:08:33,2014-06-18T03:10:38,failed,1470,"[27830439, 27830440]",114,27830440,java,ok,,java-maven,junit,true,false,2,0,2,0,,916.4,,false
28374157,spotify/helios,true,2014-06-25T01:25:20,32,java,commits_in_master,master,2,3cbb5d97be3242637edf780c26d9bc4313e84729#75d28e2d7c05ce7419e37ec9b00c7ae00210369e,build_found,d09294ad56aea696b60b3da098d6b85ed83d4d96,28340146,2014-06-25T03:18:14,11,3cbb5d97be3242637edf780c26d9bc4313e84729,1,3cbb5d97be3242637edf780c26d9bc4313e84729,d09294ad56aea696b60b3da098d6b85ed83d4d96,ee3f4ed5c98fda581b97f2aaf102ca4d5cbd2f16,0,0,0,12,0,0,0,2,0,0,2,0,0,4,15708,404.252610134963,11.8411000763942,34.2500636618284,true,19.0,2014-06-25T12:51:46,2014-06-25T03:25:56,passed,1373,"[28374158, 28374159]",161,28374158,java,ok,,java-maven,junit,true,false,2,0,2,0,,885.46,,true
28617918,spotify/helios,true,2014-06-26T16:13:53,44,java,commits_in_master,master,1,d9177f3805e848f521bef30141dd1748d856b92b,build_found,11024cbac6251bc007e5f61a7967b1ad08fb11c0,28614189,2014-06-26T18:13:04,11,d9177f3805e848f521bef30141dd1748d856b92b,1,d9177f3805e848f521bef30141dd1748d856b92b,11024cbac6251bc007e5f61a7967b1ad08fb11c0,eee5dfdc00bf7bf5be3221c597321271b65eab16,0,0,0,55,0,0,0,4,0,0,4,0,0,11,15874,402.860022678594,11.7802696232834,35.1518205871236,true,14.0,2014-06-27T19:09:56,2014-06-27T19:11:25,passed,1352,[28617919],249,28617919,java,ok,,java-maven,junit,true,false,2,0,2,0,,1106.67,1137.0,true
31057567,spotify/helios,false,,,java,,drewc/pull-always,2,ada570a77b55eab4b3b95132f3f0b6c646cf41f1#fef6a7c2998939246da1bf7afd93fd261f1337fd,build_found,4fc35dc306101cb319099a7fd8d90a5892e84a1d,30872527,2014-07-28T14:59:35,12,ada570a77b55eab4b3b95132f3f0b6c646cf41f1,1,ada570a77b55eab4b3b95132f3f0b6c646cf41f1,,ada570a77b55eab4b3b95132f3f0b6c646cf41f1,,0,,6,25,0,0,4,0,0,4,0,0,14,16487,416.691939103536,12.4946927882574,37.908655304179,true,,2014-07-28T17:52:04,2014-07-28T16:31:04,passed,1843,[31057568],466,31057568,java,ok,,java-maven,junit,true,false,3,0,3,0,,1570.59,1618.0,true
32043095,spotify/helios,false,,,java,,master,2,60cbddaec883db7608c1b9820149d1b0c635ae4c#f99c8afb6386b865feb73e71a0786063bdae9f44,merge_found,,,2014-08-06T19:48:22,12,f99c8afb6386b865feb73e71a0786063bdae9f44,1,f99c8afb6386b865feb73e71a0786063bdae9f44,,f99c8afb6386b865feb73e71a0786063bdae9f44,,0,,0,0,1,0,1,0,0,0,0,2,33,16570,424.743512371756,12.7338563669282,38.2015691007846,true,,2014-08-08T19:24:17,2014-08-08T19:40:59,passed,1779,[32043096],659,32043096,java,ok,26,java-maven,junit,true,false,4,0,4,0,,1546.04,1586.0,true
33505444,spotify/helios,false,,,java,,0.8.3,2,efe29f8ced6bfcbcd8bab03c819e1fefcd384e11#ea2df7463c2e74f9deeb13fbb524fd46e4c75b41,merge_found,,,2014-08-25T16:14:35,14,efe29f8ced6bfcbcd8bab03c819e1fefcd384e11#2e8eacedb969bbe2c6834c6ffec84670b8eabe52,2,efe29f8ced6bfcbcd8bab03c819e1fefcd384e11,,efe29f8ced6bfcbcd8bab03c819e1fefcd384e11,,0,,9,0,0,0,11,0,0,2,0,9,81,16736,429.553059273423,12.8465583173996,38.3604206500956,true,,2014-08-25T16:14:38,2014-08-27T15:58:26,errored,3002,[33505445],761,33505445,java,unknown,29,java-maven,junit,true,false,59,0,59,2,,1384.01,,false
26987344,spotify/helios,true,2014-06-06T21:13:58,3,java,commits_in_master,master,1,47a5483090ef830617c3287431693bff4fcca333,build_found,102a6bdad33d92d43142881d4debe39d4f68523a,26984285,2014-06-06T22:40:01,8,47a5483090ef830617c3287431693bff4fcca333,1,47a5483090ef830617c3287431693bff4fcca333,cf97a9679accf3f5bfb60235984ad0980cee4a5c,0ad8f8410462e9b227bd442283f4f1fec4df3044,0,0,0,0,0,0,0,1,0,0,0,0,1,2,15438,397.007384376215,11.1413395517554,33.0353672755538,true,12.0,2014-06-06T22:40:43,2014-06-07T00:57:09,failed,1877,"[26987345, 26987346]",16,26987346,java,broken,,java-maven,junit,true,true,1,1,2,0,TemporaryJobsTest#Expected#but#Time#There were 4 failures#1) testImageFromBuild#java#at org#at com#at com#at com#at com#at com#at sun#at sun#at sun#at java#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at com#at sun#at sun#at sun#at java#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#2) testRandomHost#java#at org#at com#at com#at com#at com#at com#at sun#at sun#at sun#at java#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at com#at sun#at sun#at sun#at java#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#3) testExceptionWithBadHostFilter#java#at org#at com#at com#at com#at com#at com#at sun#at sun#at sun#at java#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at com#at sun#at sun#at sun#at java#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#4) testDeployment#java#at org#at com#at com#at com#at com#at com#at sun#at sun#at sun#at java#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at com#at sun#at sun#at sun#at java#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#,668.13,707.0,false
27459196,spotify/helios,true,2014-06-13T00:50:53,9,java,commits_in_master,master,10,c2c55ecd15cc6dd9933928c853ebffabf8fe8de6#7fae317e813eef8577ad39f6df89df8820fdde48#752f01ccefcc6d95cf67f5855ae3242b50ecf3b6#960ae4533c48adfb77844fd281b42130195690be#b536633af77dbbee7a00c5d823d7b90a77d9ed5d#e59c682f288a7e0d4dc9056bedfd2eef99e53ef0#a5f961f7b6230085a457a5ff58090033f74562dc#cecf2e8885d01fe4eb47b37dba3eeff47679214e#7778b457b954181dc25ce8937363b3ff6b56462b#2ee5b3b51ff59f3cc01536966354401d2803febb,build_found,f23b9d0408822ad3cf3fdf2c494aaab6163c9b74,27343026,2014-06-13T00:52:01,10,960ae4533c48adfb77844fd281b42130195690be#752f01ccefcc6d95cf67f5855ae3242b50ecf3b6#7fae317e813eef8577ad39f6df89df8820fdde48#c2c55ecd15cc6dd9933928c853ebffabf8fe8de6,4,960ae4533c48adfb77844fd281b42130195690be,f23b9d0408822ad3cf3fdf2c494aaab6163c9b74,790880d93000dd6ac06b66b387bac49ec6c24c60,0,0,0,121,162,1,0,7,0,4,8,0,0,1,15706,397.427734623711,11.2695785050299,34.1270851903731,true,33.0,2014-06-16T19:23:35,2014-06-13T02:51:41,failed,3704,"[27459197, 27459198]",43,27459197,java,broken,,java-maven,junit,true,true,47,1,48,2,VolumeTest#,1927.11,1960.0,false
29997983,spotify/helios,false,,,java,,rculbertson/inspect-typo,2,862f614531b8a30cf60c62797bd5852c09e09b65#dd3ed070fc3cc06f1c9cb464f3cbd89e3c3a35b6,build_found,c7898e227a7d19b36eab1d7f95cbcc5d5d412703,29944586,2014-07-15T15:13:37,11,862f614531b8a30cf60c62797bd5852c09e09b65,1,862f614531b8a30cf60c62797bd5852c09e09b65,,862f614531b8a30cf60c62797bd5852c09e09b65,,0,,9,0,0,0,1,0,0,1,0,0,1,16350,411.498470948012,11.9877675840979,36.697247706422,true,,2014-07-15T18:07:05,2014-07-15T16:51:40,failed,2020,[29997984],388,29997984,java,broken,,java-maven,junit,true,true,52,1,53,3,ZooKeeperHeliosFailoverTest#,1596.39,1646.0,false
31737859,spotify/helios,false,,,java,,master,2,0aa04cfcbe10e8ce8553ac56a54ec5b196eb82a9#09397ce42538e38618eb984f22eae7146736c27f,merge_found,,,2014-08-01T16:46:14,12,09397ce42538e38618eb984f22eae7146736c27f,1,09397ce42538e38618eb984f22eae7146736c27f,,09397ce42538e38618eb984f22eae7146736c27f,,0,,51,0,1,0,8,0,0,2,0,7,46,16591,423.241516484841,12.7177385329395,38.0929419564824,true,,2014-08-05T18:12:48,2014-08-05T18:15:10,failed,1965,[31737860],568,31737860,java,broken,17,java-maven,junit,true,true,3,1,4,0,TemporaryJobsTest#Expected#but#Time#There was 1 failure#1) testThatThisFailsQuickly#java#at org#at org#at org#at com#at sun#at sun#at sun#at java#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at com#at sun#at sun#at sun#at java#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#at org#,1781.51,1811.0,false
