tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
72663354,junit-team/junit,false,,,java,,master,1,1d63100e6d69f448a3afb4571e9915cb9439fe1d,build_found,3289d9422b535666786aa3201ea0f31ad5e1f7e3,70021619,2015-07-08T21:00:33,5,1d63100e6d69f448a3afb4571e9915cb9439fe1d,1,1d63100e6d69f448a3afb4571e9915cb9439fe1d,,1d63100e6d69f448a3afb4571e9915cb9439fe1d,,0,,2,0,0,0,1,0,0,1,0,0,17,9332,1834.9764252036,140.055722246035,184.419202743249,false,,2015-07-25T19:44:41,2015-07-26T08:17:04,passed,427,"[72663355, 72663356, 72663357, 72663358]",475,72663356,java,ok,1,java-ant,,false,,,,,,,,48.01,true
31721586,junit-team/junit,false,,,java,,master,2,4baabd8b27a276aacb2efa545dc5e3ee42d7b72b#7c6c36d0de0caf3b44ea80f93c7c4efe6644e1fc,merge_found,,,2014-08-05T13:25:03,9,7c6c36d0de0caf3b44ea80f93c7c4efe6644e1fc,1,7c6c36d0de0caf3b44ea80f93c7c4efe6644e1fc,,7c6c36d0de0caf3b44ea80f93c7c4efe6644e1fc,,0,,0,0,1,0,1,0,0,0,1,1,3,8505,1926.63139329806,146.031746031746,194.003527336861,true,,2014-08-05T15:15:29,2014-08-05T15:20:19,passed,358,"[31721587, 31721588, 31721589, 31721590]",93,31721588,java,ok,,java-ant,,false,,,,,,,,50.41,true
43213897,junit-team/junit,false,,,java,,master,3,c391c25b230e880289484202f3dc3aa81c373a1c#495a9a93e4a1157e707a01467e7cc3f600c88d19#96ca415d66bb37d6d3c54505cf34ce5dce3fecf5,merge_found,,,2014-06-28T17:06:51,7,96ca415d66bb37d6d3c54505cf34ce5dce3fecf5,1,96ca415d66bb37d6d3c54505cf34ce5dce3fecf5,,96ca415d66bb37d6d3c54505cf34ce5dce3fecf5,,0,,196,0,0,0,1,0,0,1,0,0,105,9254,1815.43116490166,138.102442187162,182.839853036525,true,,2014-12-06T20:35:08,2014-12-06T20:35:44,passed,413,"[43213898, 43213899, 43213900, 43213901]",248,43213898,java,ok,1,java-ant,,false,,,,,,,,71.0,true
56337273,junit-team/junit,false,,,java,,master,3,a4699a1f3363728218cf0a269f78b4ced25dea38#5dd69355f371be15aee03875752f95e2b20e02c9#ad9972ba5d135d1c5673f0773cb7027f7823feb5,build_found,47707e8d86ad0927f6c67472615646949d313ab3,52708830,2015-03-10T19:14:11,6,ad9972ba5d135d1c5673f0773cb7027f7823feb5#5dd69355f371be15aee03875752f95e2b20e02c9#a4699a1f3363728218cf0a269f78b4ced25dea38,3,ad9972ba5d135d1c5673f0773cb7027f7823feb5,,ad9972ba5d135d1c5673f0773cb7027f7823feb5,,0,,20,0,0,0,7,0,0,7,0,0,151,9283,1834.10535387267,139.933211246364,184.315415275234,true,,2015-03-29T21:18:45,2015-03-29T21:19:49,passed,419,"[56337275, 56337280, 56337286, 56337290]",346,56337275,java,ok,0,java-ant,,false,,,,,,,,69.0,true
74186707,junit-team/junit,false,,,java,,junit-lambda-website,1,fbbbcec0da67835b00421f9f1012412e4b31d3ec,build_found,d573af741a7077d0db032bdb7f331fd4f40439b2,73763909,2015-08-05T07:27:40,5,fbbbcec0da67835b00421f9f1012412e4b31d3ec,1,fbbbcec0da67835b00421f9f1012412e4b31d3ec,,fbbbcec0da67835b00421f9f1012412e4b31d3ec,,0,,0,0,2,0,3,0,0,0,3,2,10,9266,1813.08007770343,137.923591625297,182.603064968703,true,,2015-08-05T07:27:49,2015-08-05T07:28:40,passed,394,"[74186708, 74186709, 74186710, 74186711]",483,74186709,java,ok,1,java-ant,,false,,,,,,,,59.08,true
35156509,junit-team/junit,true,2014-09-12T17:35:06,988,java,merge_button,master,2,883c1bb6da11ff4c8422220fd99d727a495dd51f#7d07b8db30db7ee0d7220af40fff25f22aae2c9e,build_found,e561590830f24e663c03fd604d39c51a47bfcc31,35055989,2014-08-11T19:41:37,9,883c1bb6da11ff4c8422220fd99d727a495dd51f,1,883c1bb6da11ff4c8422220fd99d727a495dd51f,e561590830f24e663c03fd604d39c51a47bfcc31,23413a14752a18be3e21bf9055007f610afd1381,3,0,1,686,142,9,0,2,0,13,11,0,0,175,9125,1816.54794520548,138.630136986301,182.904109589041,true,56.0,2014-09-12T23:05:05,2014-09-12T20:23:30,passed,365,"[35156510, 35156511, 35156512, 35156513]",142,35156511,java,ok,,java-ant,,false,,,,,,,,29.69,true
40411083,junit-team/junit,true,2014-11-08T19:37:12,1025,java,merge_button,master,,,build_found,d20ea40ce77489491bfbd8a1b44e4c45695c5455,40249984,,7,5e2616aa6280909649185240e0194fd14c5147a8,1,5e2616aa6280909649185240e0194fd14c5147a8,d20ea40ce77489491bfbd8a1b44e4c45695c5455,0e201aefbdd273a4c4ff56ef4be87aca4d81bef6,0,0,0,0,4,0,0,1,0,0,1,0,0,19,9266,1812.43254910425,137.923591625297,182.495143535506,true,35.0,,2014-11-08T20:38:09,passed,338,"[40411084, 40411085, 40411086, 40411087]",206,40411087,java,ok,,java-ant,,false,,,,,,,,45.22,true
40424570,junit-team/junit,false,,,java,,master,,,merge_found,,,,7,c508fc4443a7e12cf1c9e4e669eebeb12b16b56f,1,c508fc4443a7e12cf1c9e4e669eebeb12b16b56f,,c508fc4443a7e12cf1c9e4e669eebeb12b16b56f,,0,,0,4,0,0,1,0,0,1,0,0,20,9266,1812.43254910425,137.923591625297,182.495143535506,true,,,2014-11-08T22:36:58,passed,439,"[40424571, 40424572, 40424573, 40424574]",214,40424572,java,ok,,java-ant,,false,,,,,,,,50.06,true
40424570,junit-team/junit,false,,,java,,master,,,merge_found,,,,7,c508fc4443a7e12cf1c9e4e669eebeb12b16b56f,1,c508fc4443a7e12cf1c9e4e669eebeb12b16b56f,,c508fc4443a7e12cf1c9e4e669eebeb12b16b56f,,0,,0,4,0,0,1,0,0,1,0,0,20,9266,1812.43254910425,137.923591625297,182.495143535506,true,,,2014-11-08T22:36:58,passed,439,"[40424571, 40424572, 40424573, 40424574]",214,40424571,java,ok,,java-ant,,false,,,,,,,,61.0,true
30732928,junit-team/junit,false,,,java,,master,2,ef7b30f2a31e02690c32abb1c412e097726cb8f5#74b11e0c206faf9ca78ec14c0c16ec44152d6268,merge_found,,,2014-07-24T07:38:11,11,74b11e0c206faf9ca78ec14c0c16ec44152d6268,1,74b11e0c206faf9ca78ec14c0c16ec44152d6268,,74b11e0c206faf9ca78ec14c0c16ec44152d6268,,0,,25,0,0,0,2,0,0,2,0,0,25,8459,1921.85837569453,145.052606691098,193.403475588131,true,,2014-07-24T09:20:50,2014-07-24T09:21:35,passed,386,"[30732929, 30732930, 30732931, 30732932]",63,30732929,java,ok,,java-ant,,false,,,,,,,,57.6,true
