tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,tr_original_commit,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,tr_status,tr_duration,tr_jobs,tr_build_number,tr_job_id,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,build_successful
61839320,square/dagger,false,,,java,,edenman/double-singleton,2,1828fb990ee6142d4b67fbe0cfea42aec0563eba#dd86611ebd9ce3dd453ebc715057768cc321c521,merge_found,,,2015-05-01T15:26:19,9,dd86611ebd9ce3dd453ebc715057768cc321c521,1,dd86611ebd9ce3dd453ebc715057768cc321c521,,dd86611ebd9ce3dd453ebc715057768cc321c521,,0,,4,0,0,0,1,0,0,1,0,0,52,4302,977.917247791725,42.3059042305904,56.2529056252906,true,,2015-05-01T15:44:24,2015-05-09T00:05:17,passed,244,[61839321],961,61839321,android,ok,0,plain,,false,,,,,,,,,true
8040561,square/dagger,false,,,java,,master,3,5a15b9ef086f7af7b286ce56828233636e18dc4f#d6ab94a87fa872cd11c108ce552743f78ab16f32#a8c471f1fb2364264ad647812b815c99c0e24b6a,merge_found,,,2013-06-12T18:40:34,14,a8c471f1fb2364264ad647812b815c99c0e24b6a,1,a8c471f1fb2364264ad647812b815c99c0e24b6a,,a8c471f1fb2364264ad647812b815c99c0e24b6a,,0,,0,0,0,0,1,0,0,0,0,1,8,3825,653.59477124183,33.202614379085,54.9019607843137,true,,2013-06-13T04:58:45,2013-06-13T04:59:59,passed,1462,"[8040562, 8040563]",657,8040562,java,ok,,java-ant,,false,,,,,,,,0.0,true
8940025,square/dagger,false,,,java,,master,4,2a9203f8bfcc8e7425f9fb94ce04b2dd2c4c0577#c3d7c1b6369c450f5914fc2157fd9b6e54290462#799a404f59532a31a9194dcd61cad8e2b6129b6a#66cae0f7242594d559674b2adc13ee2bf268883d,merge_found,,,2013-07-10T02:06:34,13,66cae0f7242594d559674b2adc13ee2bf268883d,1,66cae0f7242594d559674b2adc13ee2bf268883d,,66cae0f7242594d559674b2adc13ee2bf268883d,,0,,2,82,1,0,2,0,0,4,0,0,10,3627,754.342431761787,35.2908740005514,58.7262200165426,true,,2013-07-10T20:00:22,2013-07-10T20:06:56,passed,926,"[8940026, 8940027]",679,8940026,java,ok,,java-ant,,false,,,,,,,,0.0,true
9535857,square/dagger,false,,,java,,master,2,91a77d144986b83dad67aad88410308d7596de7e#82cdccf326dbbcc19d92eee517de88326264f9e4,merge_found,,,2013-07-26T16:48:57,12,82cdccf326dbbcc19d92eee517de88326264f9e4,1,82cdccf326dbbcc19d92eee517de88326264f9e4,,82cdccf326dbbcc19d92eee517de88326264f9e4,,0,,10,0,0,0,1,0,0,1,0,0,4,3667,814.289610035451,37.0875374965912,62.4488682847014,true,,2013-07-26T22:26:17,2013-07-26T22:27:11,passed,1087,"[9535859, 9535858]",717,9535859,java,ok,,java-ant,,false,,,,,,,,0.0,true
9715293,square/dagger,true,2013-07-26T21:16:37,299,java,merge_button,master,2,7b40f781e05764c8d9770b8a48996a03bc5ef160#17a628943968b507b1aa8c0eb91c0a793d9783f4,build_found,305fa13802cc64d16a701f4c5ad7d347f38f96a2,9698279,2013-07-24T09:12:34,12,7b40f781e05764c8d9770b8a48996a03bc5ef160,1,7b40f781e05764c8d9770b8a48996a03bc5ef160,305fa13802cc64d16a701f4c5ad7d347f38f96a2,95e35ed0edbbf2748cbc2f92f5d75406cbea94ef,4,0,0,329,563,39,0,11,0,0,21,0,30,43,3848,843.814968814969,35.3430353430353,59.7713097713098,false,322.0,2013-08-01T22:21:22,2013-07-31T23:21:51,passed,1076,"[9715295, 9715294]",723,9715294,java,ok,,java-ant,,false,,,,,,,,0.0,true
17043893,square/dagger,false,,,java,,master,2,bc6fcabb92d8d6000e540ea215eac08485ff0634#03bc106fbe6e84b80b5ef07cac812f2d79ba6cd1,merge_found,,,2014-01-16T00:58:34,9,03bc106fbe6e84b80b5ef07cac812f2d79ba6cd1,1,03bc106fbe6e84b80b5ef07cac812f2d79ba6cd1,,03bc106fbe6e84b80b5ef07cac812f2d79ba6cd1,,0,,2,0,0,0,1,0,0,1,0,0,3,4037,1014.36710428536,44.092147634382,58.7069606143176,true,,2014-01-16T05:53:37,2014-01-16T05:54:42,passed,1054,"[17043894, 17043895]",847,17043894,java,ok,,java-maven,junit,true,false,49,0,49,0,,14.9,,true
2727053,square/dagger,true,2012-10-09T20:08:27,54,java,merge_button,master,1,4e33f8473241352b5fe791da847e0c87f1452e93,build_found,5d8a25605e81a3ea512434a3ca9cd72c32635e5e,2724845,2012-10-09T22:06:15,16,4e33f8473241352b5fe791da847e0c87f1452e93,1,4e33f8473241352b5fe791da847e0c87f1452e93,e7d79d02e94ea45af638ee056506f06922f622a1,387199e39b0ede8cdd52f6498e71ee5137b8ad50,0,0,0,60,103,0,0,8,0,5,8,0,0,38,2936,590.599455040872,34.7411444141689,56.8801089918256,true,23.0,2012-10-09T22:07:00,2012-10-09T22:08:57,passed,56,[2727054],31,2727054,java,unknown,,java-maven,junit,true,false,0,0,,0,,0.4,,true
18708830,square/dagger,false,,,java,,master,,,merge_found,,,,9,697ba91ecf52035b161f45694a799bc67594e757,1,697ba91ecf52035b161f45694a799bc67594e757,,697ba91ecf52035b161f45694a799bc67594e757,,0,,0,0,0,0,1,0,0,0,0,1,20,4037,1018.33044339856,44.3398563289571,59.2023780034679,true,,,2014-02-12T06:08:39,passed,976,"[18708831, 18708832]",863,18708832,java,ok,,java-ant,,false,,,,,,,,0.0,true
19015756,square/dagger,false,,,java,,master,1,ce01a75afab991e169da80aafd4a844866398a4e,build_found,e5619d1d9561b795401498ce2400b27f0b846b15,19015753,2014-02-17T05:21:14,9,ce01a75afab991e169da80aafd4a844866398a4e,1,ce01a75afab991e169da80aafd4a844866398a4e,,ce01a75afab991e169da80aafd4a844866398a4e,,0,,0,0,0,0,7,0,0,0,0,7,117,4306,954.714352066883,41.5699024616814,55.5039479795634,true,,2014-02-17T05:21:16,2014-02-17T05:26:03,passed,799,"[19015757, 19015758]",872,19015757,java,ok,,java-ant,,false,,,,,,,,0.0,true
48966206,square/dagger,true,2015-01-25T04:49:14,458,java,commits_in_master,master,1,ab33f3a83092065469800b472a78fe17b61f4662,build_found,3e6872de008c9d36d320d438336083a389b5245f,48215461,2015-01-25T03:09:06,10,ab33f3a83092065469800b472a78fe17b61f4662,1,ab33f3a83092065469800b472a78fe17b61f4662,3e6872de008c9d36d320d438336083a389b5245f,9eadf8476617e33c184ccb3289f7dd6c98c6d9c2,5,0,0,859,19,0,0,9,0,0,7,0,2,144,4302,970.013947001395,42.0734542073454,56.2529056252906,true,7.0,2015-01-31T00:06:08,2015-01-31T00:06:22,passed,312,[48966208],941,48966208,android,ok,0,plain,,false,,,,,,,,,true
